property_id,property_name,listing_type,price_zar,price_tier,review_count,demand_score,suburb,city,region,country,url,has_promo_flag,discount_pct,price_outlier_flag
139125.0,Quaint Karoo,Self Catering,1600.0,Premium,12.0,1.33,Graaff-Reinet Graaff-Reinet,Graaff-Reinet Graaff-Reinet,Graaff Reinet,South Africa,https://www.lekkeslaap.co.za/accommodation/quaint-karoo,False,,False
91241.0,As Featured on Instagram River Bend Cottages,Self Catering,1500.0,Premium,69.0,7.67,Graaff-Reinet Graaff-Reinet,Graaff-Reinet Graaff-Reinet,Graaff Reinet,South Africa,https://www.lekkeslaap.co.za/accommodation/river-bend-cottages,False,,False
6605.0,Allendale Farm Guest Cottage,Self Catering,1600.0,Premium,55.0,6.11,Graaff-Reinet Graaff-Reinet,Graaff-Reinet Graaff-Reinet,Graaff Reinet,South Africa,https://www.lekkeslaap.co.za/accommodation/allendale-farm-guest-cottage,False,,False
138366.0,Bij De Graaff,Self Catering,1300.0,Premium,17.0,1.89,Graaff-Reinet Graaff-Reinet,Graaff-Reinet Graaff-Reinet,Graaff Reinet,South Africa,https://www.lekkeslaap.co.za/accommodation/bij-de-graaff,False,,False
64654.0,Spandau Manor,Guest House,1550.0,Premium,93.0,10.33,Graaff-Reinet Graaff-Reinet,Graaff-Reinet Graaff-Reinet,Graaff Reinet,South Africa,https://www.lekkeslaap.co.za/accommodation/spandau-manor,False,,False
106578.0,Oasis,Self Catering,2040.0,Premium,34.0,3.78,Nieu-Bethesda Nieu-Bethesda,Nieu-Bethesda Nieu-Bethesda,Nieu Bethesda,South Africa,https://www.lekkeslaap.co.za/accommodation/oasis-20,True,15.0,False
38366.0,Meerkat,Self Catering,940.0,Mid-Range,218.0,20.19,Nieu-Bethesda Nieu-Bethesda,Nieu-Bethesda Nieu-Bethesda,Nieu Bethesda,South Africa,https://www.lekkeslaap.co.za/accommodation/meerkat,False,,False
60459.0,Compass View,Self Catering,3300.0,Luxury,68.0,9.44,Nieu-Bethesda Nieu-Bethesda,Nieu-Bethesda Nieu-Bethesda,Nieu Bethesda,South Africa,https://www.lekkeslaap.co.za/accommodation/compass-view,False,,False
35995.0,Country Cottages,Self Catering,680.0,Budget,102.0,7.56,Nieu-Bethesda Nieu-Bethesda,Nieu-Bethesda Nieu-Bethesda,Nieu Bethesda,South Africa,https://www.lekkeslaap.co.za/accommodation/country-cottages,True,20.0,False
76418.0,House No.1,Self Catering,1460.0,Premium,32.0,3.56,Nieu-Bethesda Nieu-Bethesda,Nieu-Bethesda Nieu-Bethesda,Nieu Bethesda,South Africa,https://www.lekkeslaap.co.za/accommodation/house-no1,False,,False
71941.0,The Bethesda,Guest House,975.0,Mid-Range,111.0,10.28,Nieu-Bethesda Nieu-Bethesda,Nieu-Bethesda Nieu-Bethesda,Nieu Bethesda,South Africa,https://www.lekkeslaap.co.za/accommodation/the-bethesda,False,,False
143085.0,Mountain View Cottage en Backpackers,Self Catering,468.0,Budget,7.0,0.52,Nieu-Bethesda Nieu-Bethesda,Nieu-Bethesda Nieu-Bethesda,Nieu Bethesda,South Africa,https://www.lekkeslaap.co.za/accommodation/mountain-view-cottages,True,15.0,False
7028.0,Donkin House,Guest House,1140.0,Mid-Range,212.0,19.63,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/donkin-country-house,True,40.0,False
13728.0,Olive Grove Guest Farm,Guest House,1400.0,Premium,308.0,34.22,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/olive-grove-guest-farm,False,,False
15731.0,Bakgat Blyplek,Self Catering,1700.0,Premium,462.0,51.33,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/bakgat-blyplek,False,,False
92567.0,Mitat Gastehuis,Guest House,720.0,Mid-Range,190.0,17.59,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/mitat-gastehuis,False,,False
20731.0,Altyd Lekker,Self Catering,1200.0,Premium,425.0,47.22,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/altyd-lekker,False,,False
8418.0,Teri-Lemveli Lodge,Lodge,1620.0,Premium,245.0,27.22,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/teri-lemveli-lodge,False,,False
57903.0,As Featured on Instagram Steynskraal Gasteplaas,Self Catering,2500.0,Luxury,148.0,20.56,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/die-skooltjie,False,,False
37259.0,Dreams,Self Catering,840.0,Mid-Range,281.0,26.02,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/dreams-61,False,,False
105874.0,Little Miracle,Self Catering,800.0,Mid-Range,73.0,6.76,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/little-miracle,False,,False
8386.0,Die Herehuis,Guest House,1750.0,Premium,507.0,56.33,Beaufort West Beaufort West,Beaufort West Beaufort West,Beaufort West,South Africa,https://www.lekkeslaap.co.za/accommodation/die-herehuis,False,,False
137521.0,As Featured on Instagram Poplar Cottage Karoo Escape,Self Catering,1450.0,Premium,17.0,1.89,Prince Albert Prince Albert,Prince Albert Prince Albert,Prince Albert,South Africa,https://www.lekkeslaap.co.za/accommodation/karus-karoo,False,,False
138347.0,Willow Cottage Karoo Escape,Self Catering,1250.0,Premium,8.0,0.89,Prince Albert Prince Albert,Prince Albert Prince Albert,Prince Albert,South Africa,https://www.lekkeslaap.co.za/accommodation/willow-cottage-karoo,False,,False
13505.0,Swartberg Hotel,Hotel,3000.0,Luxury,193.0,26.81,Prince Albert Prince Albert,Prince Albert Prince Albert,Prince Albert,South Africa,https://www.lekkeslaap.co.za/accommodation/mont-dor-swartberg-hotel,False,,False
5265.0,Bid Huisie,Self Catering,1400.0,Premium,123.0,13.67,Prince Albert Prince Albert,Prince Albert Prince Albert,Prince Albert,South Africa,https://www.lekkeslaap.co.za/accommodation/bid-huisie,False,,False
50539.0,Casa Milorca,Guest House,920.0,Mid-Range,448.0,41.48,Prince Albert Prince Albert,Prince Albert Prince Albert,Prince Albert,South Africa,https://www.lekkeslaap.co.za/accommodation/casa-milorca,False,,False
70965.0,Karoo Masterclass Cottage,Self Catering,3392.0,Luxury,43.0,5.97,Prince Albert Prince Albert,Prince Albert Prince Albert,Prince Albert,South Africa,https://www.lekkeslaap.co.za/accommodation/karoo-masterclass-house-and-cottage,False,,False
16356.0,Ta Mala's Self-Catering Cottages,Self Catering,1200.0,Premium,211.0,23.44,Prince Albert Prince Albert,Prince Albert Prince Albert,Prince Albert,South Africa,https://www.lekkeslaap.co.za/accommodation/ta-malas-selfcattering-cottages,False,,False
4056.0,Karoo Khaya,Guest House,1180.0,Mid-Range,258.0,23.89,Prince Albert Prince Albert,Prince Albert Prince Albert,Prince Albert,South Africa,https://www.lekkeslaap.co.za/accommodation/karoo-khaya,False,,False
9707.0,Acacia Cottage,Self Catering,2900.0,Luxury,88.0,12.22,Prince Albert Prince Albert,Prince Albert Prince Albert,Prince Albert,South Africa,https://www.lekkeslaap.co.za/accommodation/acacia-cottage-12,False,,False
118377.0,Karoo Rust,Self Catering,972.0,Mid-Range,22.0,2.04,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/karoo-rust-78,False,,False
21007.0,Kingwill's Guest House,Guest House,810.0,Mid-Range,348.0,32.22,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/kingwills-guest-house,False,,False
83062.0,Victoria Oaks Guest House,Guest House,950.0,Mid-Range,86.0,7.96,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/victoria-oaks-guest-house,False,,False
10007.0,Die Pophuis Hoekie,Self Catering,560.0,Budget,323.0,23.93,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/die-pophuis-hoekie,False,,False
32677.0,Merino Junction,Guest House,900.0,Mid-Range,439.0,40.65,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/merino-junction,False,,False
6975.0,The Hudson Guesthouse & Suites,Self Catering,1100.0,Mid-Range,185.0,17.13,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/victoria-wes-gastehuis,False,,False
20447.0,Moonlight Manor,Guest House,975.0,Mid-Range,333.0,30.83,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/moonlight-manor,False,,False
22564.0,Marseilles Farm Guest House,Self Catering,3200.0,Luxury,51.0,7.08,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/marseilles-farm-guest-house,False,,False
30523.0,Karoo Koelte Accommodation,Guest House,600.0,Budget,189.0,14.0,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/karoo-koelte-bb,False,,False
90777.0,Die Peperboom B&B,Self Catering,840.0,Mid-Range,101.0,9.35,Victoria West Victoria West,Victoria West Victoria West,Victoria West,South Africa,https://www.lekkeslaap.co.za/accommodation/die-peperboom-bb,False,,False
64969.0,Soetdoring Selfsorg,Self Catering,1300.0,Premium,148.0,16.44,Oudtshoorn Oudtshoorn,Oudtshoorn Oudtshoorn,Oudtshoorn,South Africa,https://www.lekkeslaap.co.za/accommodation/soetdoring-selfsorg,False,,False
1484.0,Die Fonteine Country Guest House and Glamping,Guest House,893.0,Mid-Range,144.0,13.33,Oudtshoorn Oudtshoorn,Oudtshoorn Oudtshoorn,Oudtshoorn,South Africa,https://www.lekkeslaap.co.za/accommodation/die-fonteine,False,,False
125816.0,D'oude Hoorn,Self Catering,1020.0,Mid-Range,13.0,1.2,Oudtshoorn Oudtshoorn,Oudtshoorn Oudtshoorn,Oudtshoorn,South Africa,https://www.lekkeslaap.co.za/accommodation/doude-hoorn,False,,False
23608.0,Die Stal Cottage,Self Catering,2000.0,Premium,163.0,18.11,Sutherland Sutherland,Sutherland Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/die-stal-cottages,False,,False
80579.0,Settle Inn,Self Catering,1300.0,Premium,30.0,3.33,Sutherland Sutherland,Sutherland Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/settle-inn,False,,False
23562.0,Skitterland Gastehuis,Guest House,1300.0,Premium,177.0,19.67,Sutherland Sutherland,Sutherland Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/skitterland-gastehuis,False,,False
39050.0,Die Heks se Huis,Self Catering,1092.0,Mid-Range,462.0,42.78,Sutherland Sutherland,Sutherland Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/die-heks-se-huis,False,,False
44098.0,Rogge Cloof,Lodge,2900.0,Luxury,74.0,10.28,Sutherland Sutherland,Sutherland Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/rogge-cloof,False,,False
136085.0,Die Koffiehuis,Self Catering,2040.0,Premium,10.0,1.11,Sutherland Sutherland,Sutherland Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/die-koffiehuis,False,,False
30075.0,Sterland Kampering,Self Catering,1200.0,Premium,63.0,7.0,Sutherland,Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/sterland-kampering,False,,False
74749.0,Jack of the Karoo,Self Catering,2420.0,Premium,136.0,15.11,Sutherland Sutherland,Sutherland Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/jack-of-the-karoo,False,,False
102213.0,Baroe House,Self Catering,3500.0,Luxury,27.0,3.75,Sutherland Sutherland,Sutherland Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/baroe-house,False,,False
96532.0,Raka,Self Catering,1650.0,Premium,48.0,5.33,Sutherland Sutherland,Sutherland Sutherland,Sutherland,South Africa,https://www.lekkeslaap.co.za/accommodation/raka,False,,False
102041.0,18 on Mark,Self Catering,750.0,Mid-Range,46.0,4.26,Willowmore Willowmore,Willowmore Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/lavender-cottage-89,False,,False
27183.0,Finchley Farm Cottages,Self Catering,800.0,Mid-Range,147.0,13.61,Willowmore Willowmore,Willowmore Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/finchley-farm-cottages,False,,False
130539.0,Keurkloof Valley Farm,Self Catering,950.0,Mid-Range,18.0,1.67,Willowmore Willowmore,Willowmore Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/die-candle-cottage--keurkloof-valley-farm,False,,False
98060.0,Jakria,Guest House,750.0,Mid-Range,49.0,4.54,Willowmore Willowmore,Willowmore Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/jakria,False,,False
22887.0,Verberg Herberg,Guest House,995.0,Mid-Range,191.0,17.69,South Cape,Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/verberg-herberg,False,,False
60223.0,Uitspan Baviaanskloof,Self Catering,560.0,Budget,133.0,9.85,Willowmore Willowmore,Willowmore Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/uitspan-baviaanskloof,False,,False
47017.0,Royal Hotel Willowmore,Hotel,600.0,Budget,167.0,12.37,Willowmore Willowmore,Willowmore Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/royal-hotel-willowmore,False,,False
12280.0,Lapidaria,Guest House,1000.0,Mid-Range,132.0,12.22,Willowmore Willowmore,Willowmore Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/lapidaria,False,,False
11828.0,Bhejane Game Reserve,Game Lodge,700.0,Mid-Range,34.0,3.15,Willowmore Willowmore,Willowmore Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/bhejane-game-reserve,False,,False
6880.0,The Willow Historical Guest House,Guest House,1530.0,Premium,130.0,14.44,Willowmore Willowmore,Willowmore Willowmore,Willowmore,South Africa,https://www.lekkeslaap.co.za/accommodation/the-willow-historical-guest-house,False,,False
33725.0,Aandster Oornag Akkommodasie,Self Catering,800.0,Mid-Range,268.0,24.81,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/aandster-oornag-akkommodasie,False,,False
36841.0,Starry Nights,Guest House,850.0,Mid-Range,102.0,9.44,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/starry-nights-15,False,,False
5822.0,Celtis Country Lodge & Restaurant,B&B,1280.0,Premium,277.0,30.78,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/celtis-country-lodge,False,,False
99149.0,On Enslin Self-catering,Self Catering,1350.0,Premium,34.0,3.78,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/onenslin,False,,False
18028.0,Nguni Country Lodge,Guest House,1400.0,Premium,79.0,8.78,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/nguni-country-lodge,False,,False
79680.0,Aloes 1st on Camp,Guest House,840.0,Mid-Range,118.0,10.93,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/aloes-guest-house-1st-on-camp,False,,False
42354.0,Halfway Rest,Self Catering,875.0,Mid-Range,378.0,35.0,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/halfway-rest,False,,False
124009.0,Botterblom 1,Self Catering,1700.0,Premium,12.0,1.33,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/botterblom-1,False,,False
145223.0,Karoo Enroute,Self Catering,810.0,Mid-Range,9.0,0.83,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/karoo-enroute,False,,False
7487.0,Karoo Ouberg Guest Lodge,Guest House,840.0,Mid-Range,126.0,11.67,Middelburg Middelburg,Middelburg Middelburg,Middelburg Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/karoo-ouberg-guest-lodge,False,,False
73608.0,Over Karoo Inn,Guest House,950.0,Mid-Range,103.0,9.54,Barrydale Barrydale,Barrydale Barrydale,Barrydale,South Africa,https://www.lekkeslaap.co.za/accommodation/over-karoo-inn,False,,False
122889.0,Nuns & Roses,Self Catering,1100.0,Mid-Range,74.0,6.85,Barrydale Barrydale,Barrydale Barrydale,Barrydale,South Africa,https://www.lekkeslaap.co.za/accommodation/st-vincents,False,,False
57837.0,As Featured on Instagram The Karoo Moon House & Cottage,Self Catering,1600.0,Premium,79.0,8.78,Barrydale Barrydale,Barrydale Barrydale,Barrydale,South Africa,https://www.lekkeslaap.co.za/accommodation/the-karoo-moon-house--cottage,False,,False
35038.0,Barrydale Karoo - Boutique Hotel,Hotel,1251.0,Premium,37.0,4.11,Barrydale Barrydale,Barrydale Barrydale,Barrydale,South Africa,https://www.lekkeslaap.co.za/accommodation/barrydale-karoo-lodge,False,,False
132960.0,The Far Side Wooden Cabin,Self Catering,750.0,Mid-Range,7.0,0.65,Barrydale Barrydale,Barrydale Barrydale,Barrydale,South Africa,https://www.lekkeslaap.co.za/accommodation/the-far-side-wooden-cabin,False,,False
142272.0,Fynbos Gypsy Caravan,Self Catering,580.0,Budget,2.0,0.15,Barrydale Barrydale,Barrydale Barrydale,Barrydale,South Africa,https://www.lekkeslaap.co.za/accommodation/fynbos-gypsy-caravan,False,,False
151355.0,Upstairs on Hellier,Self Catering,834.0,Mid-Range,2.0,0.19,Barrydale Barrydale,Barrydale Barrydale,Barrydale,South Africa,https://www.lekkeslaap.co.za/accommodation/upstairs-on-hellier,False,,False
139818.0,Oewer Konyn Cottage,Self Catering,1350.0,Premium,20.0,2.22,Barrydale Barrydale,Barrydale Barrydale,Barrydale,South Africa,https://www.lekkeslaap.co.za/accommodation/oewer-konyn-cottage,False,,False
124019.0,Lavendale,Self Catering,2050.0,Premium,6.0,0.67,Barrydale Barrydale,Barrydale Barrydale,Barrydale,South Africa,https://www.lekkeslaap.co.za/accommodation/lavendale,False,,False
134629.0,Karoobossie,Self Catering,1000.0,Mid-Range,7.0,0.65,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/karoobossie-20,False,,False
39003.0,Karoo Karos,Self Catering,980.0,Mid-Range,191.0,17.69,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/karoo-karos,False,,False
146827.0,The Old Posthouse,Guest House,800.0,Mid-Range,0.0,0.0,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/the-old-posthouse,False,,False
145751.0,Ladismith Kothuis,Self Catering,600.0,Budget,6.0,0.44,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/ladismith-kothuis,False,,False
61678.0,Le Roux B&B,Guest House,1100.0,Mid-Range,26.0,2.41,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/le-roux-bb,False,,False
114634.0,Eagles Nest Accommodation,Self Catering,4200.0,Luxury,15.0,2.08,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/eagles-nest-accommodation,False,,False
143467.0,Volstruis Paleis,Guest House,1725.0,Premium,4.0,0.44,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/old-posthouse-guest-accommodation,False,,False
17181.0,Ladismith Manor,Guest House,1150.0,Mid-Range,25.0,2.31,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/ladismith-manor,False,,False
67298.0,Barnard B&B,Guest House,750.0,Mid-Range,8.0,0.74,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/barnard-bb,False,,False
131042.0,Albert Manor Guest House,B&B,1395.0,Premium,1.0,0.11,Ladismith Ladismith,Ladismith Ladismith,Ladismith,South Africa,https://www.lekkeslaap.co.za/accommodation/albert-manor-guest-house,False,,False
